review_id=R000001 | customer_id=C008526 | product_id=P01279 | product=toy set | date=2024-09-07 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009933 | customer_id=C003028 | product_id=P01146 | product=laptop | date=2022-06-20 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009934 | customer_id=C005795 | product_id=P00915 | product=trainers | date=2024-05-30 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009935 | customer_id=C000064 | product_id=P01711 | product=watch | date=2023-03-28 | rating=2/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R009936 | customer_id=C003770 | product_id=P00147 | product=trainers | date=2023-02-16 | rating=4/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009937 | customer_id=C002258 | product_id=P00265 | product=coffee maker | date=2022-04-02 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009938 | customer_id=C009135 | product_id=P00569 | product=blender | date=2022-08-19 | rating=1/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009939 | customer_id=C005404 | product_id=P01142 | product=headphones | date=2023-11-19 | rating=1/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R009940 | customer_id=C001084 | product_id=P00878 | product=trainers | date=2022-04-10 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R009941 | customer_id=C004750 | product_id=P01895 | product=skincare kit | date=2022-01-22 | rating=5/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009942 | customer_id=C000184 | product_id=P01589 | product=blender | date=2022-09-20 | rating=1/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R009943 | customer_id=C008789 | product_id=P01725 | product=watch | date=2024-01-08 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R009944 | customer_id=C004229 | product_id=P01318 | product=skincare kit | date=2022-11-30 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009945 | customer_id=C005568 | product_id=P00801 | product=jacket | date=2023-06-15 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009946 | customer_id=C007407 | product_id=P01600 | product=watch | date=2024-06-12 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009947 | customer_id=C003209 | product_id=P00657 | product=trainers | date=2023-04-28 | rating=2/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009948 | customer_id=C009194 | product_id=P01752 | product=headphones | date=2023-03-01 | rating=1/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R009949 | customer_id=C006650 | product_id=P01974 | product=blender | date=2023-06-23 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009950 | customer_id=C004460 | product_id=P00705 | product=toy set | date=2023-05-01 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009951 | customer_id=C008793 | product_id=P00732 | product=laptop | date=2022-08-07 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009952 | customer_id=C006371 | product_id=P01976 | product=blender | date=2024-05-18 | rating=4/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009953 | customer_id=C004001 | product_id=P01251 | product=trainers | date=2023-11-11 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009954 | customer_id=C000458 | product_id=P01712 | product=novel | date=2023-12-26 | rating=2/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R009955 | customer_id=C008180 | product_id=P01602 | product=laptop | date=2024-03-28 | rating=1/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009956 | customer_id=C004478 | product_id=P01281 | product=trainers | date=2022-12-02 | rating=5/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009957 | customer_id=C009629 | product_id=P01124 | product=trainers | date=2024-06-10 | rating=2/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009958 | customer_id=C008907 | product_id=P00935 | product=blender | date=2023-11-28 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009959 | customer_id=C004666 | product_id=P00134 | product=laptop | date=2022-09-13 | rating=4/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009960 | customer_id=C008445 | product_id=P01318 | product=trainers | date=2024-08-17 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009961 | customer_id=C006227 | product_id=P01605 | product=jacket | date=2022-06-12 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009962 | customer_id=C008720 | product_id=P01266 | product=blender | date=2024-01-29 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009963 | customer_id=C009634 | product_id=P01011 | product=novel | date=2022-07-12 | rating=4/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009964 | customer_id=C002267 | product_id=P00375 | product=laptop | date=2022-08-29 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009965 | customer_id=C006149 | product_id=P00317 | product=trainers | date=2024-09-23 | rating=2/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R009966 | customer_id=C002548 | product_id=P01523 | product=trainers | date=2024-01-29 | rating=4/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R009967 | customer_id=C001569 | product_id=P00415 | product=coffee maker | date=2023-10-17 | rating=1/5 | sentiment=Negative | review=Would not recommend. Product broke on first use.
review_id=R009968 | customer_id=C003019 | product_id=P01798 | product=novel | date=2024-10-15 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009969 | customer_id=C006777 | product_id=P01827 | product=headphones | date=2024-01-29 | rating=4/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009970 | customer_id=C005793 | product_id=P00527 | product=coffee maker | date=2023-12-11 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R009971 | customer_id=C007635 | product_id=P00447 | product=trainers | date=2023-01-03 | rating=2/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R009972 | customer_id=C007521 | product_id=P01534 | product=trainers | date=2024-05-29 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009973 | customer_id=C000546 | product_id=P01496 | product=novel | date=2023-09-28 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009974 | customer_id=C001793 | product_id=P00160 | product=laptop | date=2023-12-31 | rating=4/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009975 | customer_id=C002641 | product_id=P01746 | product=novel | date=2023-04-08 | rating=1/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R009976 | customer_id=C008805 | product_id=P01148 | product=trainers | date=2022-07-07 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009977 | customer_id=C002061 | product_id=P01772 | product=laptop | date=2024-03-09 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R009978 | customer_id=C001472 | product_id=P01894 | product=blender | date=2022-12-08 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R009979 | customer_id=C008868 | product_id=P01671 | product=toy set | date=2023-08-31 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009980 | customer_id=C006309 | product_id=P01468 | product=novel | date=2023-04-29 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009981 | customer_id=C002880 | product_id=P00238 | product=jacket | date=2024-12-15 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R009982 | customer_id=C002033 | product_id=P01256 | product=coffee maker | date=2022-01-12 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R009983 | customer_id=C007799 | product_id=P01026 | product=toy set | date=2024-12-16 | rating=4/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009984 | customer_id=C005469 | product_id=P00898 | product=toy set | date=2024-09-29 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R009985 | customer_id=C006349 | product_id=P01879 | product=laptop | date=2022-11-27 | rating=1/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R009986 | customer_id=C007347 | product_id=P00615 | product=novel | date=2023-05-18 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009987 | customer_id=C000600 | product_id=P01680 | product=watch | date=2024-09-19 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R009988 | customer_id=C002563 | product_id=P00833 | product=jacket | date=2024-10-21 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R009989 | customer_id=C001603 | product_id=P01221 | product=laptop | date=2023-11-12 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R009990 | customer_id=C002547 | product_id=P00019 | product=trainers | date=2022-02-20 | rating=2/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R009991 | customer_id=C007197 | product_id=P00536 | product=toy set | date=2023-08-01 | rating=5/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R009992 | customer_id=C000775 | product_id=P01049 | product=laptop | date=2022-01-21 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R009993 | customer_id=C006957 | product_id=P01787 | product=watch | date=2023-05-02 | rating=4/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R009994 | customer_id=C005315 | product_id=P01480 | product=blender | date=2024-01-15 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R009995 | customer_id=C000825 | product_id=P00883 | product=trainers | date=2022-10-05 | rating=5/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R009996 | customer_id=C007723 | product_id=P01443 | product=laptop | date=2024-06-08 | rating=3/5 | sentiment=Neutral | review=Works as advertised. Not blown away but satisfied.
review_id=R009997 | customer_id=C004816 | product_id=P01355 | product=watch | date=2023-04-21 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
